ID,CDS,Total,Female,Male,NativeAmericanorIndian,Asian,Pacific,Filipino,Hispanic,AfricanAmerican,White,MultipleRace,NoRace,D7,D8,D9,D10,D11,D12,Academic_Year,County,School,City,Zip,State,Latitude,Longitude
616,36678270111807,45,0,45,0,0,0,0,34,11,0,0,0,2,2,6,12,7,16,2007,San Bernardino,Mojave River Academy,Oro Grande,92368,CA,34.595649,-117.33653
617,36678270111807,50,50,0,0,0,0,0,50,0,0,0,0,2,1,3,3,7,34,2014,San Bernardino,Mojave River Academy,Oro Grande,92368,CA,34.595649,-117.33653
618,36678270111807,31,0,31,0,0,0,0,0,0,31,0,0,2,1,1,3,3,21,2012,San Bernardino,Mojave River Academy,Oro Grande,92368,CA,34.595649,-117.33653
619,36678760114405,8,8,0,0,0,0,0,8,0,0,0,0,1,1,1,2,1,2,2008,San Bernardino,Casa Ramona Academy for Technology Community and Education,San Bernardino,92411-2508,CA,34.112036,-117.31907
620,36678760120568,72,36,36,0,0,0,0,72,0,0,0,0,2,2,15,22,23,8,2013,San Bernardino,Options for Youth-San Bernardino,San Bernardino,92408,CA,34.083225,-117.29313
621,36678760120568,33,33,0,0,0,0,0,33,0,0,0,0,2,1,11,7,9,3,2012,San Bernardino,Options for Youth-San Bernardino,San Bernardino,92408,CA,34.083225,-117.29313
622,36678760120568,59,22,37,0,0,0,0,59,0,0,0,0,2,3,14,11,18,11,2009,San Bernardino,Options for Youth-San Bernardino,San Bernardino,92408,CA,34.083225,-117.29313
623,36678760120568,29,0,29,0,0,0,0,29,0,0,0,0,1,1,6,12,7,2,2011,San Bernardino,Options for Youth-San Bernardino,San Bernardino,92408,CA,34.083225,-117.29313
624,36678760120568,21,21,0,0,0,0,0,21,0,0,0,0,1,1,9,3,6,1,2014,San Bernardino,Options for Youth-San Bernardino,San Bernardino,92408,CA,34.083225,-117.29313
625,36678760122572,131,0,131,0,0,0,0,131,0,0,0,0,1,4,9,10,12,95,2013,San Bernardino,The Academy of the Inland Empire,San Bernardino,92410,CA,34.102751,-117.31003
626,36678763630548,22,0,22,0,0,0,0,22,0,0,0,0,2,2,13,2,1,2,1999,San Bernardino,Alternative Learning Center,Highland,92346-2406,CA,34.128602,-117.21674
627,36678920134247,259,124,135,0,0,0,0,23,14,132,0,90,44,28,40,46,50,51,2016,San Bernardino,California STEAM San Bernardino,Ontario,91764-5104,CA,34.069036,-117.54899
628,36679340106039,97,65,32,0,0,0,0,32,22,43,0,0,6,15,31,16,18,11,2003,San Bernardino,Victor Valley Home Academy,Victorville,92394,CA,34.513989,-117.36139
629,36679340106039,105,39,66,0,0,0,0,86,19,0,0,0,8,10,23,18,33,13,2005,San Bernardino,Victor Valley Home Academy,Victorville,92394,CA,34.513989,-117.36139
630,36679340106039,15,15,0,0,0,0,0,0,0,15,0,0,1,1,1,5,6,1,2004,San Bernardino,Victor Valley Home Academy,Victorville,92394,CA,34.513989,-117.36139
631,36679343630670,194,32,162,0,0,0,0,80,70,44,0,0,8,7,45,52,48,34,2009,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
632,36679343630670,276,111,165,0,0,0,0,237,0,39,0,0,4,5,85,69,73,40,2013,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
633,36679343630670,595,267,328,0,0,0,0,221,39,296,39,0,16,24,153,168,126,108,2002,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
634,36679343630670,528,282,246,0,0,0,0,226,35,220,47,0,32,16,134,107,135,104,2005,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
635,36679343630670,296,118,178,0,0,0,0,266,30,0,0,0,5,4,96,70,81,40,2011,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
636,36679343630670,221,127,94,0,0,0,0,188,11,22,0,0,6,4,47,52,56,56,2015,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
637,36679343630670,334,207,127,0,0,0,0,189,71,74,0,0,11,14,86,89,89,45,2008,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
638,36679343630670,237,106,131,0,0,0,0,108,0,129,0,0,12,8,63,59,55,40,2001,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
639,36679343630670,527,216,311,0,0,0,0,221,32,274,0,0,21,29,119,144,122,92,2003,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
640,36679343630670,530,271,259,0,0,0,0,163,23,265,79,0,30,33,76,149,132,110,2004,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
641,36679343630670,460,172,288,0,0,0,0,108,0,352,0,0,11,3,200,96,86,64,1995,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
642,36679343630670,580,308,272,0,0,0,0,254,39,256,31,0,15,16,131,148,174,96,2006,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
643,36679343630670,336,122,214,0,0,0,0,235,0,101,0,0,7,4,74,104,95,52,2007,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
644,36679343630670,46,29,17,0,0,0,0,0,0,29,0,17,2,2,6,13,11,12,2016,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
645,36679343630670,141,0,141,0,0,0,0,141,0,0,0,0,3,1,43,38,29,27,2012,San Bernardino,Options for Youth-Victorville Charter,Victorville,92392-9235,CA,34.470899,-117.35494
646,36679343630761,21,0,21,0,0,0,0,0,0,21,0,0,2,2,2,7,5,3,2006,NA,NA,NA,NA,NA,NaN,NaN
647,36679343630761,13,0,13,0,0,0,0,0,0,13,0,0,1,1,1,4,1,5,2004,NA,NA,NA,NA,NA,NaN,NaN
648,36679343630761,53,30,23,0,0,0,0,0,0,0,0,53,5,9,5,9,11,14,2009,NA,NA,NA,NA,NA,NaN,NaN
649,36679343630761,41,23,18,0,0,0,0,23,0,18,0,0,4,2,9,4,12,10,2003,NA,NA,NA,NA,NA,NaN,NaN
650,36679343630761,53,20,33,0,0,0,0,13,0,40,0,0,4,6,12,9,5,17,2015,NA,NA,NA,NA,NA,NaN,NaN
651,36679343630761,41,20,21,0,0,0,0,0,0,20,21,0,3,3,10,9,5,11,2002,NA,NA,NA,NA,NA,NaN,NaN
652,36679343630761,282,170,112,0,13,0,0,109,25,96,39,0,23,28,52,88,64,27,2001,NA,NA,NA,NA,NA,NaN,NaN
653,36679343630761,26,0,26,0,0,0,0,0,0,26,0,0,2,1,8,5,5,5,1995,NA,NA,NA,NA,NA,NaN,NaN
654,36679343630761,41,21,20,0,0,0,0,0,0,41,0,0,4,5,9,7,11,5,2013,NA,NA,NA,NA,NA,NaN,NaN
655,36739573631033,21,0,21,0,0,0,0,0,0,21,0,0,2,2,5,5,5,2,2002,San Bernardino,California Charter Academy Affiliate Programs,Victorville,92392,CA,NaN,NaN
656,36750440116707,18,18,0,0,0,0,0,0,0,18,0,0,4,5,2,2,4,1,2009,San Bernardino,Encore Jr./Sr. High School for the Performing and Visual Arts,Hesperia,92345-5139,CA,34.443808,-117.29307
657,36750696113427,546,195,351,0,0,0,0,351,57,138,0,0,10,16,169,141,120,90,2003,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
658,36750696113427,287,0,287,0,0,0,0,208,0,79,0,0,6,5,68,103,70,35,2007,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
659,36750696113427,425,135,290,0,0,0,0,300,0,125,0,0,10,9,61,130,137,78,2004,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
660,36750696113427,89,0,89,0,0,0,0,38,0,51,0,0,3,4,31,24,14,13,2001,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
661,36750696113427,469,176,293,0,0,0,0,341,22,106,0,0,5,5,152,86,121,100,2005,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
662,36750696113427,468,141,327,0,0,0,0,285,0,141,42,0,17,12,124,135,111,69,2002,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
663,36750696113427,429,195,234,0,0,0,0,429,0,0,0,0,2,3,142,138,102,42,2008,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
664,36750696113427,145,145,0,0,0,0,0,145,0,0,0,0,1,3,36,46,32,27,2009,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
665,36750696113427,523,298,225,0,0,0,0,437,0,86,0,0,6,8,122,169,128,90,2006,San Bernardino,Options for Youth - Upland,Pasadena,91101,CA,34.142586,-118.14136
666,36750773631009,64,25,39,0,0,0,0,0,0,64,0,0,3,2,7,15,20,17,2004,San Bernardino,High Desert Premier Academy,Apple Valley,92308-7256,CA,34.48607,-117.18521
667,36750773631009,25,25,0,0,0,0,0,25,0,0,0,0,1,1,1,4,4,14,2006,San Bernardino,High Desert Premier Academy,Apple Valley,92308-7256,CA,34.48607,-117.18521
668,36750773631009,56,56,0,0,0,0,0,21,0,35,0,0,3,6,6,13,11,17,2005,San Bernardino,High Desert Premier Academy,Apple Valley,92308-7256,CA,34.48607,-117.18521
669,37103710115915,33,0,33,0,0,0,0,33,0,0,0,0,2,2,4,3,8,14,2009,San Diego,East Region Community,La Mesa,91942-2901,CA,32.774561,-117.01547
670,37103710115915,35,0,35,0,0,0,0,35,0,0,0,0,1,3,16,10,4,1,2008,San Diego,East Region Community,La Mesa,91942-2901,CA,32.774561,-117.01547
671,37103710115923,74,0,74,0,0,0,0,74,0,0,0,0,1,7,17,21,16,12,2008,San Diego,South Region Community,National City,91950-3202,CA,32.675751,-117.10703
672,37103710115923,179,69,110,0,0,0,0,166,13,0,0,0,5,7,41,54,40,32,2009,San Diego,South Region Community,National City,91950-3202,CA,32.675751,-117.10703
673,37103710115923,88,0,88,0,0,0,0,88,0,0,0,0,1,2,8,22,23,32,2010,San Diego,South Region Community,National City,91950-3202,CA,32.675751,-117.10703
674,37103710115949,205,100,105,0,0,0,0,191,0,14,0,0,5,9,75,61,32,23,2008,San Diego,Metro Region Community,San Diego,92101-3409,CA,32.719848,-117.1651
675,37103710115949,182,100,82,0,0,0,0,182,0,0,0,0,6,5,36,49,41,45,2009,San Diego,Metro Region Community,San Diego,92101-3409,CA,32.719848,-117.1651
676,37103710115949,28,0,28,0,0,0,0,28,0,0,0,0,1,2,6,8,8,3,2007,San Diego,Metro Region Community,San Diego,92101-3409,CA,32.719848,-117.1651
677,37103710115956,51,0,51,0,0,0,0,51,0,0,0,0,2,4,11,19,11,4,2008,San Diego,North Region Community,San Marcos,92069-3711,CA,33.142336,-117.16574
678,37103710115956,36,0,36,0,0,0,0,36,0,0,0,0,1,6,9,11,7,2,2007,San Diego,North Region Community,San Marcos,92069-3711,CA,33.142336,-117.16574
679,37103710115956,39,0,39,0,0,0,0,39,0,0,0,0,1,3,6,6,9,14,2010,San Diego,North Region Community,San Marcos,92069-3711,CA,33.142336,-117.16574
680,37103710115964,96,0,96,0,0,0,0,96,0,0,0,0,2,1,20,32,30,11,2008,San Diego,Mountain Region Court,Campo,91906-3101,CA,32.606046,-116.47176
681,37103710115972,310,81,229,0,0,0,0,217,62,31,0,0,4,10,83,82,92,39,2007,San Diego,Mesa Region Court,San Diego,92123-2701,CA,32.793374,-117.15428
682,37103710115972,302,0,302,0,0,0,0,219,0,83,0,0,5,7,52,80,89,69,2008,San Diego,Mesa Region Court,San Diego,92123-2701,CA,32.793374,-117.15428
683,37103710115972,75,0,75,0,0,0,0,75,0,0,0,0,3,1,23,15,24,9,2009,San Diego,Mesa Region Court,San Diego,92123-2701,CA,32.793374,-117.15428
684,37103710120493,9,0,9,0,0,0,0,9,0,0,0,0,1,2,2,1,1,2,2013,San Diego,Monarch,San Diego,92113-1012,CA,32.702375,-117.15045
685,37103710128520,355,144,211,0,0,0,0,355,0,0,0,0,3,3,15,32,83,219,2013,San Diego,San Diego County Community,San Diego,92111-7399,CA,32.769578,-117.17984
686,37103710128520,122,0,122,0,0,0,0,122,0,0,0,0,2,3,3,7,19,88,2015,San Diego,San Diego County Community,San Diego,92111-7399,CA,32.769578,-117.17984
687,37103710128520,136,136,0,0,0,0,0,136,0,0,0,0,1,1,3,4,20,107,2014,San Diego,San Diego County Community,San Diego,92111-7399,CA,32.769578,-117.17984
688,37103710128538,98,26,72,0,0,0,0,98,0,0,0,0,4,2,11,20,17,44,2014,San Diego,San Diego County Court,San Diego,92123,CA,32.794147,-117.15396
689,37103710128538,256,79,177,0,0,0,0,256,0,0,0,0,20,15,45,52,88,36,2015,San Diego,San Diego County Court,San Diego,92123,CA,32.794147,-117.15396
690,37103710128538,210,27,183,0,0,0,0,210,0,0,0,0,5,8,37,34,62,64,2013,San Diego,San Diego County Court,San Diego,92123,CA,32.794147,-117.15396
691,37103713730710,951,206,745,0,0,0,0,578,121,252,0,0,30,41,264,265,251,100,2006,San Diego,San Diego County Juvenile Court,San Diego,92123,CA,NaN,NaN
692,37103713731411,26,18,8,0,0,0,0,18,0,8,0,0,2,2,11,5,3,3,2006,San Diego,Metro Region Community Day Schools,San Diego,92101,CA,NaN,NaN
693,37103713731510,437,172,265,0,0,0,0,365,0,72,0,0,9,18,149,132,86,43,2006,San Diego,Summit Schools,La Mesa,91942,CA,NaN,NaN
694,37103713731510,103,49,54,0,0,0,0,103,0,0,0,0,6,6,30,31,16,14,2005,San Diego,Summit Schools,La Mesa,91942,CA,NaN,NaN
695,37103713731510,66,66,0,0,0,0,0,66,0,0,0,0,1,2,19,25,9,10,2004,San Diego,Summit Schools,La Mesa,91942,CA,NaN,NaN
696,37679830117887,44,44,0,0,0,0,0,44,0,0,0,0,1,1,10,11,11,10,2009,San Diego,Juan Bautista de Anza,Salton City,92274,CA,33.280364,-115.96218
697,37680490132506,30,13,17,0,0,0,0,0,0,30,0,0,3,4,5,6,2,10,2015,San Diego,Cabrillo Point Academy,El Cajon,92019-2922,CA,32.781118,-116.84889
698,37680496119564,17,17,0,0,0,0,0,0,0,17,0,0,2,6,5,2,1,1,2004,San Diego,Dehesa Charter,Escondido,92026-2242,CA,33.129838,-117.11193
699,37680496119564,58,24,34,0,0,0,0,0,0,58,0,0,8,7,11,11,13,8,2005,San Diego,Dehesa Charter,Escondido,92026-2242,CA,33.129838,-117.11193
700,37681633731239,42,12,30,0,0,0,0,12,0,30,0,0,3,3,8,10,8,10,2009,San Diego,Julian Charter,Julian,92036,CA,33.07808,-116.59581
701,37681633731239,26,0,26,0,0,0,0,0,0,26,0,0,3,2,7,4,3,7,2006,San Diego,Julian Charter,Julian,92036,CA,33.07808,-116.59581
702,37681633731239,40,32,8,0,0,0,0,0,8,32,0,0,2,4,4,7,13,10,2007,San Diego,Julian Charter,Julian,92036,CA,33.07808,-116.59581
703,37681633731239,11,11,0,0,0,0,0,0,0,11,0,0,1,1,2,2,4,1,2011,San Diego,Julian Charter,Julian,92036,CA,33.07808,-116.59581
704,37681633731239,23,17,6,0,0,0,0,6,0,17,0,0,2,3,2,4,6,6,2012,San Diego,Julian Charter,Julian,92036,CA,33.07808,-116.59581
705,37681633731239,16,16,0,0,0,0,0,0,0,16,0,0,1,3,4,3,1,4,2010,San Diego,Julian Charter,Julian,92036,CA,33.07808,-116.59581
706,37681713731254,115,82,33,0,0,0,0,45,0,70,0,0,7,10,27,20,26,25,2004,San Diego,Eagles Peak Charter,Vista,92084-5213,CA,NaN,NaN
707,37681713731254,193,64,129,0,0,0,0,47,57,67,22,0,22,36,36,25,20,54,2003,San Diego,Eagles Peak Charter,Vista,92084-5213,CA,NaN,NaN
708,37681713731254,163,107,56,0,0,0,0,107,0,56,0,0,3,4,24,32,28,72,2007,San Diego,Eagles Peak Charter,Vista,92084-5213,CA,NaN,NaN
709,37681713731254,184,84,100,0,0,0,0,114,0,70,0,0,13,10,12,17,45,87,2008,San Diego,Eagles Peak Charter,Vista,92084-5213,CA,NaN,NaN
710,37681713731254,135,63,72,0,0,0,0,0,0,135,0,0,7,4,29,29,34,32,2006,San Diego,Eagles Peak Charter,Vista,92084-5213,CA,NaN,NaN
711,37682130119263,41,41,0,0,0,0,0,0,0,41,0,0,1,4,3,4,12,17,2010,San Diego,California Pacific Charter School of San Diego,Newport Beach,92660,CA,33.659935,-117.86697
712,37682130119263,26,0,26,0,0,0,0,0,0,26,0,0,1,1,7,3,5,9,2009,San Diego,California Pacific Charter School of San Diego,Newport Beach,92660,CA,33.659935,-117.86697
713,37682130119263,15,0,15,0,0,0,0,0,0,15,0,0,1,2,1,5,3,3,2012,San Diego,California Pacific Charter School of San Diego,Newport Beach,92660,CA,33.659935,-117.86697
714,37683380106799,10,0,10,0,0,0,0,10,0,0,0,0,2,1,1,2,1,3,2006,San Diego,Learning Choice Academy,San Diego,92131-1082,CA,32.91181,-117.1113
715,37683383730231,54,0,54,0,0,0,0,27,0,27,0,0,3,3,16,8,14,10,1998,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
716,37683383730231,10,10,0,0,0,0,0,10,0,0,0,0,1,1,3,1,3,1,1994,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
717,37683383730231,50,27,23,0,0,0,0,38,12,0,0,0,3,3,16,14,9,5,1992,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
718,37683383730231,33,19,14,0,0,0,0,19,14,0,0,0,2,4,9,5,7,6,1991,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
719,37683383730231,116,40,76,0,0,0,0,98,18,0,0,0,6,23,46,16,16,9,2000,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
720,37683383730231,130,46,84,0,0,0,0,85,24,21,0,0,6,16,43,25,30,10,2001,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
721,37683383730231,62,29,33,0,0,0,0,62,0,0,0,0,6,8,20,10,8,10,1993,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
722,37683383730231,92,22,70,0,0,0,0,72,0,20,0,0,5,10,29,19,16,13,1999,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
723,37683383730231,26,0,26,0,0,0,0,0,0,26,0,0,1,1,2,7,9,6,1996,San Diego,Twain High,San Diego,92111-7320,CA,32.771471,-117.17933
724,37683383730348,10,0,10,0,0,0,0,0,10,0,0,0,1,1,2,2,3,1,2002,San Diego,Gompers High,San Diego,92102-3626,CA,NaN,NaN
725,37683383730348,115,36,79,0,0,0,0,88,27,0,0,0,28,19,28,18,13,9,2004,San Diego,Gompers High,San Diego,92102-3626,CA,NaN,NaN
726,37683383730348,20,0,20,0,0,0,0,20,0,0,0,0,1,6,7,4,1,1,2000,San Diego,Gompers High,San Diego,92102-3626,CA,NaN,NaN
727,37683383730348,18,0,18,0,0,0,0,0,18,0,0,0,7,1,3,4,1,2,2003,San Diego,Gompers High,San Diego,92102-3626,CA,NaN,NaN
728,37683383730348,10,0,10,0,0,0,0,10,0,0,0,0,1,1,2,2,3,1,1997,San Diego,Gompers High,San Diego,92102-3626,CA,NaN,NaN
729,37683383730348,62,30,32,0,0,0,0,62,0,0,0,0,9,6,12,20,7,8,2001,San Diego,Gompers High,San Diego,92102-3626,CA,NaN,NaN
730,37683383730363,16,0,16,0,0,0,0,0,0,16,0,0,1,2,4,5,2,2,2005,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
731,37683383730363,75,17,58,0,0,0,0,37,0,38,0,0,7,5,16,17,12,18,1997,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
732,37683383730363,76,23,53,0,0,0,0,31,0,45,0,0,4,6,16,19,19,12,1998,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
733,37683383730363,163,84,79,0,0,0,0,65,29,69,0,0,26,29,21,35,31,21,2006,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
734,37683383730363,114,56,58,0,0,0,0,63,0,51,0,0,8,12,35,28,17,14,1999,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
735,37683383730363,44,28,16,0,0,0,0,0,0,44,0,0,11,7,4,4,10,8,2007,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
736,37683383730363,31,17,14,0,0,0,0,0,0,31,0,0,4,2,3,12,7,3,2001,San Diego,Whittier K-12,San Diego,92117-5938,CA,32.803799,-117.19929
737,37683383730751,68,37,31,0,0,0,0,68,0,0,0,0,5,9,23,14,10,7,1993,San Diego,Mt. Everest Academy,San Diego,92117-4847,CA,32.820017,-117.1861
738,37683383730876,46,0,46,0,0,0,0,46,0,0,0,0,4,1,6,12,12,11,1999,San Diego,Youth Opportunities Unlimited Alternative Secondary,San Diego,92113-2340,CA,NaN,NaN
739,37683383730876,88,56,32,0,0,0,0,88,0,0,0,0,2,6,15,19,32,14,2000,San Diego,Youth Opportunities Unlimited Alternative Secondary,San Diego,92113-2340,CA,NaN,NaN
740,37683383730876,12,12,0,0,0,0,0,0,12,0,0,0,1,1,3,3,1,3,1994,San Diego,Youth Opportunities Unlimited Alternative Secondary,San Diego,92113-2340,CA,NaN,NaN
741,37683383730876,23,23,0,0,0,0,0,23,0,0,0,0,1,1,2,6,7,6,2001,San Diego,Youth Opportunities Unlimited Alternative Secondary,San Diego,92113-2340,CA,NaN,NaN
742,37683383730959,29,0,29,0,0,0,0,29,0,0,0,0,1,5,10,6,3,4,1995,San Diego,Charter School of San Diego,San Diego,92121-2964,CA,32.902951,-117.18379
743,37683383730959,34,0,34,0,0,0,0,34,0,0,0,0,1,2,8,5,7,11,2011,San Diego,Charter School of San Diego,San Diego,92121-2964,CA,32.902951,-117.18379
744,37683383730959,19,0,19,0,0,0,0,19,0,0,0,0,1,2,2,5,8,1,1996,San Diego,Charter School of San Diego,San Diego,92121-2964,CA,32.902951,-117.18379
745,37683383730959,16,16,0,0,0,0,0,16,0,0,0,0,2,1,1,5,4,3,2000,San Diego,Charter School of San Diego,San Diego,92121-2964,CA,32.902951,-117.18379
746,37683383730959,50,29,21,0,0,0,0,50,0,0,0,0,2,10,14,11,9,4,1994,San Diego,Charter School of San Diego,San Diego,92121-2964,CA,32.902951,-117.18379
747,37683383731130,63,29,34,0,0,0,0,63,0,0,0,0,3,6,21,11,9,13,2000,San Diego,ALBA,San Diego,92104-1706,CA,32.751186,-117.13509
748,37683383731130,62,62,0,0,0,0,0,51,11,0,0,0,4,4,19,16,12,7,2001,San Diego,ALBA,San Diego,92104-1706,CA,32.751186,-117.13509
749,37683383731130,63,0,63,0,0,0,0,44,19,0,0,0,6,3,17,26,7,4,2004,San Diego,ALBA,San Diego,92104-1706,CA,32.751186,-117.13509
750,37683383731130,26,9,17,0,0,0,0,0,9,17,0,0,4,5,5,5,3,4,2003,San Diego,ALBA,San Diego,92104-1706,CA,32.751186,-117.13509
751,37683383731130,59,59,0,0,0,0,0,59,0,0,0,0,2,2,24,12,11,8,2002,San Diego,ALBA,San Diego,92104-1706,CA,32.751186,-117.13509
752,37683383737962,118,118,0,0,0,0,0,72,46,0,0,0,2,2,38,30,22,24,1992,San Diego,Garfield High,San Diego,92101-4759,CA,32.718735,-117.14953
753,37683383737962,48,48,0,0,0,0,0,48,0,0,0,0,2,1,17,9,10,9,1993,San Diego,Garfield High,San Diego,92101-4759,CA,32.718735,-117.14953
754,37684036120893,48,29,19,0,0,0,0,0,0,48,0,0,5,4,10,15,8,6,2014,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
755,37684036120893,10,0,10,0,0,0,0,10,0,0,0,0,1,1,2,1,3,2,2010,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
756,37684036120893,234,107,127,0,0,0,0,46,0,172,0,16,32,36,46,38,36,46,2008,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
757,37684036120893,16,0,16,0,0,0,0,0,0,16,0,0,1,1,4,2,5,3,2012,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
758,37684036120893,76,30,46,0,0,0,0,21,0,55,0,0,8,9,12,16,11,20,2016,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
759,37684036120893,63,34,29,0,0,0,0,13,0,50,0,0,6,5,8,13,21,10,2013,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
760,37684036120893,69,31,38,0,0,0,0,9,0,60,0,0,12,11,11,10,17,8,2009,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
761,37684036120893,54,54,0,0,0,0,0,23,0,31,0,0,7,4,7,8,17,11,2015,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
762,37684036120893,58,37,21,0,0,0,0,13,0,45,0,0,4,12,12,9,15,6,2011,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
763,37684036120893,64,31,33,0,0,0,0,0,0,64,0,0,13,24,7,12,5,3,2007,San Diego,California Virtual Academy @ San Diego,Simi Valley,93065-1800,CA,34.275868,-118.79798
764,37735693731221,8,8,0,0,0,0,0,8,0,0,0,0,1,1,1,1,2,2,2010,San Diego,Pacific View Charter,Oceanside,92056-2669,CA,33.210649,-117.31151
765,38103893830361,243,34,209,0,0,0,0,69,95,79,0,0,6,10,68,88,54,17,1993,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
766,38103893830361,248,0,248,0,0,0,0,89,102,57,0,0,3,9,55,83,77,21,1991,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
767,38103893830361,58,0,58,0,0,0,0,58,0,0,0,0,1,1,21,13,11,11,1995,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
768,38103893830361,290,101,189,0,0,0,0,0,223,67,0,0,5,5,61,100,83,36,1992,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
769,38103893830361,30,0,30,0,0,0,0,30,0,0,0,0,1,1,4,3,18,3,1998,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
770,38103893830361,62,0,62,0,0,0,0,62,0,0,0,0,1,1,13,21,23,3,1997,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
771,38103893830361,212,79,133,0,0,0,0,0,175,37,0,0,5,7,46,50,88,16,1994,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
772,38103893830361,21,0,21,0,0,0,0,0,21,0,0,0,1,2,9,4,3,2,2010,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
773,38103893830361,57,0,57,0,0,0,0,57,0,0,0,0,1,2,6,11,26,11,1999,San Francisco,S.F. County Court Woodside Learning Ctr,San Francisco,94127,CA,37.745756,-122.45235
774,38103893830395,20,20,0,0,0,0,0,0,20,0,0,0,2,2,4,6,4,2,1993,San Francisco,S.F. County Opportunity (Hilltop),San Francisco,94110-4114,CA,37.750739,-122.4098
